date,source,quantile,timeout,server,circlen,fp1,fp2,fpn,cw1,cw2,cwn,bt1,bt2,btn,start2req,req2fb
2020-05-14,op-hk2,0.8,1500,onion,3,F2E7E8F3,ABAE955D,0B856172,76900,84800,35200,1090,230,270,11090,680
2020-05-14,op-hk2,0.8,1500,public,3,0AF90285,91517F21,8CF987FF,11600,100000,49900,1890,370,440,630,610
2020-05-14,op-hk2,0.8,1500,onion,3,EBE718E1,090885B9,D56A98D3,62500,11100,100000,1530,300,350,9730,700
2020-05-14,op-hk2,0.8,1500,public,3,1B079E2E,37C1D665,A0D57C57,57500,27800,24800,1430,280,320,590,590
2020-05-14,op-hk2,0.8,1500,onion,3,500FE4D6,BD4C6475,CF8FD477,105000,89100,15000,980,240,280,9650,780
2020-05-14,op-hk2,0.8,1500,onion,3,7DE1E8CF,B4A96C08,22775B95,27200,90700,94000,1090,210,260,9540,690
2020-05-14,op-hk2,0.8,1500,public,3,29A39144,8358BDDA,2114FA9A,53200,63200,17100,1290,290,370,570,620
2020-05-14,op-hk2,0.8,1500,onion,3,3E04505D,547C1CDB,FB9D9128,88100,30600,8000,1400,720,520,10300,790
2020-05-14,op-hk2,0.8,1500,onion,3,D7316BF7,49CA9262,82ED9AEC,11700,10000,108000,1020,320,340,10440,840
2020-05-14,op-hk2,0.8,1500,onion,3,837D5EA5,0ED0EA32,DD0AA66D,39600,55800,42000,970,240,260,9530,630
2020-05-14,op-hk2,0.8,1500,public,3,262DD26E,A44BD55F,0F8A967C,16700,52800,45200,1370,340,440,770,640
2020-05-14,op-hk2,0.8,1500,public,3,A1699AF5,F6CD4DBF,C6ED7D37,19600,60000,33200,1160,230,260,540,1200
2020-05-14,op-hk2,0.8,1500,onion,3,D2F4DAC5,A016192D,CD39C258,19700,67800,130000,930,280,250,9330,680
2020-05-14,op-hk2,0.8,1500,public,3,38F21DEE,BD6FFF1A,1084200B,74600,33900,48100,1160,230,260,460,480
2020-05-14,op-hk2,0.8,1500,onion,3,647BF26B,9738F8F5,CBBA40F7,3030,74900,48000,1010,320,330,10120,780
2020-05-14,op-hk2,0.8,1500,onion,3,4055CDDF,708A968F,F5F40195,7460,140000,110000,1760,350,400,9370,750
2020-05-14,op-hk2,0.8,1500,onion,3,20465F3D,C7106F0C,1D9BC44F,15100,29300,29000,1320,320,370,9830,710
2020-05-14,op-hk2,0.8,1500,onion,3,69938803,BABBE7B6,DBE82FA2,12000,17200,110000,1250,300,300,14100,900
2020-05-14,op-hk2,0.8,1500,public,3,F5B58FEE,11314346,E013CC98,5700,12000,65000,920,240,310,550,580
2020-05-14,op-hk2,0.8,1500,public,3,BF6DDC16,BF0FB582,3C9FCA33,36700,150000,71800,1180,210,260,540,530
2020-05-14,op-hk2,0.8,1500,onion,3,3D9CE803,58CB6DFE,CD249CC1,50000,14500,12000,1150,270,310,16240,720
2020-05-14,op-hk2,0.8,1500,onion,3,D5B81AEF,3D5D6178,12D9DA53,59700,48000,810,1280,260,570,9880,630
2020-05-14,op-hk2,0.8,1500,onion,3,5FB38460,76D2EBA8,6CEE70D3,69200,56600,10000,1240,280,290,9060,570
2020-05-14,op-hk2,0.8,1500,onion,3,62A60158,71D15B4A,DA4B488C,27000,17800,22900,1100,280,330,16460,710
2020-05-14,op-hk2,0.8,1500,onion,3,861BCFDD,8BE79CE3,09A70E39,77000,83000,86000,1390,270,280,10000,750
2020-05-14,op-hk2,0.8,1500,public,3,5FF02D41,E14F6B38,CA55B8D7,4900,63000,12500,1410,270,350,600,600
2020-05-14,op-hk2,0.8,1500,onion,3,CE035C79,06E72526,0F977B4D,21300,35300,9500,1070,320,330,7610,640
2020-05-14,op-hk2,0.8,1500,onion,3,DF445006,98F78820,F4F92D8B,19400,24300,20000,960,260,280,42990,780
2020-05-14,op-hk2,0.8,1500,onion,3,86073273,4FC2B318,3BB03551,21000,7390,29400,1510,340,410,13930,800
2020-05-14,op-hk2,0.8,1500,public,3,2AFF47D1,3547FAF7,A4A393FE,20500,8900,15000,1570,290,450,790,710
2020-05-14,op-hk2,0.8,1500,public,3,1424000B,968CB7DA,B6320E44,14000,60100,10000,1340,380,530,650,620
2020-05-14,op-hk2,0.8,1500,public,3,86462266,FC05B1CF,1489ED86,8920,18000,13100,1480,280,390,840,460
2020-05-14,op-hk2,0.8,1500,public,3,C0F3C0EF,5CE81F53,7E77CC94,13100,22000,18000,1400,350,400,710,720
2020-05-14,op-hk2,0.8,1500,public,3,0CF8F3E6,2D531C17,9E005830,23000,117000,23000,1130,290,260,550,590
2020-05-14,op-hk2,0.8,1500,onion,3,B1490646,842B1F6C,F3812518,20000,25000,94100,900,330,400,10550,740
2020-05-14,op-hk2,0.8,1500,onion,3,95A5DD48,A99B0D9E,F5F40195,7800,100000,120000,1580,390,450,9250,690
2020-05-14,op-hk2,0.8,1500,onion,3,5C4A1682,F025EF03,FFF78C44,24500,11000,1840,1410,360,460,11050,840
2020-05-14,op-hk2,0.8,1500,public,3,97151BC6,3E53D397,780728D3,3860,72800,3700,1490,280,420,610,620
2020-05-14,op-hk2,0.8,1500,onion,3,54DE63F4,A664577C,BABBE7B6,61000,3100,18900,1250,300,360,9230,690
2020-05-14,op-hk2,0.8,1500,public,3,648E9771,8F890785,B1045E12,38400,17000,73200,930,240,280,530,470
2020-05-14,op-hk2,0.8,1500,onion,3,1CD48F4E,67CDF7A4,D099475C,120000,32900,20000,1180,280,330,9640,820
2020-05-14,op-hk2,0.8,1500,onion,3,FFA72BD6,014E24C0,1E03D81C,54800,146000,73000,1730,390,440,8390,750
2020-05-14,op-hk2,0.8,1500,public,3,11314346,708A968F,749EF4A4,11600,140000,130000,1180,200,270,490,590
2020-05-14,op-hk2,0.8,1500,onion,3,39C6F833,C9B34ABF,BE9B12FA,14400,71400,110000,1570,290,330,9530,710
2020-05-14,op-hk2,0.8,1500,onion,3,00E1649E,6EDBE208,D10B9112,25000,4130,9540,1550,450,670,11650,1160
2020-05-14,op-hk2,0.8,1500,public,3,395D2932,656C4256,5649CB21,84000,40400,14000,1090,250,430,570,560
2020-05-14,op-hk2,0.8,1500,onion,3,F5C3DA76,6565F31D,500FE4D6,44000,14500,91400,1720,360,480,11860,1120
2020-05-14,op-hk2,0.8,1500,onion,3,44BD70C1,8358BDDA,333C874B,80000,64300,29900,1320,300,330,9890,710
2020-05-14,op-hk2,0.8,1500,onion,3,D007C5B3,B13C2C56,5047962E,18600,38000,11000,1310,270,270,13650,680
2020-05-14,op-hk2,0.8,1500,onion,3,3E04505D,611C0EC8,0B555940,88100,31700,88100,1280,250,280,9160,620
2020-05-14,op-hk2,0.8,1500,public,3,9B2BC7EF,535EC09C,A2534EF2,146000,35400,61200,1370,320,310,580,730
2020-05-14,op-hk2,0.8,1500,onion,3,01FE2137,F27CC27E,53E89AD9,27600,54000,13900,1870,310,380,13470,4490
2020-05-14,op-hk2,0.8,1500,public,3,8C00FA73,2F26D432,BD02F29E,30000,21000,14700,920,250,300,580,600
2020-05-14,op-hk2,0.8,1500,public,3,86D924ED,D1E706B9,A4A393FE,16000,47000,14800,1160,270,350,520,550
2020-05-14,op-hk2,0.8,1500,onion,3,2EB3C230,3838820000000,8CEB1EBD,51400,12200,9200,910,190,260,10360,700
2020-05-14,op-hk2,0.8,1500,onion,3,1B91B86B,CD39C258,EBE718E1,26000,122000,68000,1080,390,400,9430,720
2020-05-14,op-hk2,0.8,1500,onion,3,0ED0EA32,6B7ABD23,D303A904,56200,38200,29700,1190,260,280,10340,720
2020-05-14,op-hk2,0.8,1500,onion,3,25E078CD,F0C95135,4659BE2B,28000,93000,21000,910,200,240,9550,530
2020-05-14,op-hk2,0.8,1500,onion,3,1A3AC11B,75872331,79509683,6630,9200,38000,1580,380,550,9910,900
2020-05-14,op-hk2,0.8,1500,onion,3,DD0C8EEC,F0A3054C,CC2179A9,103000,42100,21000,1600,340,370,10870,970
2020-05-14,op-hk2,0.8,1500,onion,3,2276BF88,4B351545,C3799054,53600,44100,13000,1500,290,330,10080,720
2020-05-14,op-hk2,0.8,1500,onion,3,8EA58F28,13F24D5F,58FC2AAB,19600,21000,19300,1460,330,370,9870,870
2020-05-14,op-hk2,0.8,1500,onion,3,7FA3FA52,3E04505D,44DF28B1,89900,88100,41200,1580,300,340,9610,750
2020-05-14,op-hk2,0.8,1500,onion,3,FA1845C3,1BB98B6F,722754D5,47300,14000,26000,1520,310,320,13820,670
2020-05-14,op-hk2,0.8,1500,onion,3,4CDCC833,ED3ACBBB,C1B8C688,5510,27600,17000,1090,280,360,10400,860
2020-05-14,op-hk2,0.8,1500,public,3,127887BF,6D6EC2A2,777B2DEC,18000,38000,5260,1620,310,890,3560,690
2020-05-14,op-hk2,0.8,1500,onion,3,EBCBB6E0,A597AC86,547C1CDB,40200,88000,34000,1300,300,330,10140,740
2020-05-14,op-hk2,0.8,1500,onion,3,C3E0E9EA,ABAE955D,3660D91C,58000,86300,10400,1320,310,420,9390,970
2020-05-14,op-hk2,0.8,1500,public,3,2F09BD6D,D52A1603,957354D7,40100,56000,42000,1300,290,410,680,590
2020-05-14,op-hk2,0.8,1500,public,3,BFB14B9A,92BBADCB,939126EA,19400,45400,84400,1200,230,300,470,460
2020-05-14,op-hk2,0.8,1500,onion,3,0CF8F3E6,EB6EFB27,97B7BA74,23500,14400,54900,1110,220,260,10450,660
2020-05-14,op-hk2,0.8,1500,onion,3,FD8F11C9,FD449127,1B358F12,29400,108000,29700,1090,230,290,9650,1110
2020-05-14,op-hk2,0.8,1500,onion,3,1C0736CF,79D11041,F70B7C5C,92100,37100,8860,1530,320,330,9130,770
2020-05-14,op-hk2,0.8,1500,onion,3,BE6CF268,FE1AF5E9,29FA511E,15900,100000,7160,980,220,240,7970,850
2020-05-14,op-hk2,0.8,1500,onion,3,9DB40040,D965855F,7D31D511,23000,25000,30000,860,200,230,13670,720
2020-05-14,op-hk2,0.8,1500,onion,3,227BC492,8.2653E+047,B01B3432,25900,8230,5190,1220,300,330,12950,650
2020-05-14,op-hk2,0.8,1500,onion,3,EA701E12,7272FA27,B96B5141,3100,23400,61500,1110,270,320,8390,600
2020-05-14,op-hk2,0.8,1500,public,3,31D95FA8,1804C06A,1DFB1135,28000,26000,37100,230,310,320,590,580
2020-05-14,op-hk2,0.8,1500,onion,3,EE010EF8,73DCA564,8111FEB4,93300,26000,52100,1260,390,480,14650,820
2020-05-14,op-hk2,0.8,1500,onion,3,5F58E941,8E8E9D3F,C0CBBD17,92000,5300,27100,1290,330,370,9450,710
2020-05-14,op-hk2,0.8,1500,onion,3,A1D8BE26,2B5E5025,06B0A287,30100,4190,16000,1630,300,320,9340,630
2020-05-14,op-hk2,0.8,1500,onion,3,A1B7C1F8,F174EF31,4856C97D,57600,647,98300,1020,350,450,8750,820
2020-05-14,op-hk2,0.8,1500,onion,3,F6CD4DBF,C3263F4B,F5F40195,60200,27200,110000,1290,310,400,10610,660
2020-05-14,op-hk2,0.8,1500,public,3,C5BF2756,65D6FEA1,D46F368F,40200,3400,13100,870,230,280,670,660
2020-05-14,op-hk2,0.8,1500,onion,3,E4F7869E,51E18BD2,0E2EEC12,53000,4100,43000,1620,470,650,9620,1010
2020-05-14,op-hk2,0.8,1500,public,3,66BD39FE,38CC95A8,E006EA04,74200,33500,29000,1130,240,340,580,570
2020-05-14,op-hk2,0.8,1500,onion,3,DC9564AE,856B7EFB,1099983E,76000,42500,5100,1280,300,380,9140,820
2020-05-14,op-hk2,0.8,1500,onion,3,695D811B,EAD250EE,86625285,47300,21000,11400,1400,290,370,12390,790
2020-05-14,op-hk2,0.8,1500,onion,3,98138DFD,42583537,C9BD98DF,35000,77600,5200,1590,310,350,8910,740
2020-05-14,op-hk2,0.8,1500,onion,3,6A2676DA,4BD02E6B,322C6E3A,21100,7740,22700,1190,280,330,10370,810
2020-05-02,op-hk2,0.8,1500,public,3,D1F2C5C8,0F89912E,B0430D21,33800,96700,151000,1210,300,300,530,530
2020-05-02,op-hk2,0.8,1500,onion,3,0E5D7304,FE1AF5E9,2F45CDBD,4750,93800,2300,1330,340,530,15200,1630
2020-05-02,op-hk2,0.8,1500,onion,3,69B53A5A,F8AA8D8C,BFA905EA,20000,11100,47600,1030,270,340,14750,680
2020-05-02,op-hk2,0.8,1500,onion,3,F6691E3E,BDEC565B,14D57DED,12600,18200,100000,1350,350,400,8700,770
2020-05-02,op-hk2,0.8,1500,onion,3,126E438B,0FEDEBE8,1A7A2516,2270,2540,18000,1440,380,450,19000,820
2020-05-02,op-hk2,0.8,1500,onion,3,41AF42B4,4B351545,AB73816E,4000,30000,6000,810,330,360,8220,650
2020-05-02,op-hk2,0.8,1500,onion,3,78B98D12,D228AE26,138ED47E,32000,74900,16000,990,230,260,8710,650
2020-05-02,op-hk2,0.8,1500,public,3,99774357,79C674E6,E00C087E,24200,27900,8090,920,210,260,520,540
2020-05-02,op-hk2,0.8,1500,onion,3,1C0736CF,638D91FC,504F23DC,109000,106000,19000,1380,260,290,26250,660
2020-05-02,op-hk2,0.8,1500,onion,3,09A70E39,9CBD63FC,64E257D9,99900,23000,110000,1090,250,300,11350,890
2020-05-02,op-hk2,0.8,1500,onion,3,D5B81AEF,010B7728,2AD22DDE,59300,2420,1800,1180,260,500,10000,750
2020-05-02,op-hk2,0.8,1500,onion,3,E0F638EC,0E300A09,7272FA27,13700,84900,26000,1320,310,330,9220,780
2020-05-02,op-hk2,0.8,1500,onion,3,5B3EC887,0E2EEC12,1FDF4D06,4310,35300,21000,1050,320,390,10060,750
2020-05-02,op-hk2,,,onion,null,,,,,,,,,,0,0
2020-05-02,op-hk2,0.8,1500,public,3,69A128D5,A20CB241,D6FF2697,56200,10000,12800,1580,310,480,650,670
2020-05-02,op-hk2,0.8,1500,onion,3,E4A23FEA,BE9B12FA,36EBA005,36000,97000,16700,1470,320,320,10560,760
2020-05-02,op-hk2,0.8,1500,onion,3,EEDF0AF1,430672CD,A857DA8F,64000,33600,17000,1240,340,360,10940,910
2020-05-02,op-hk2,0.8,1500,public,3,322C6E3A,233ED9D9,4F7A7A61,28000,5740,15600,960,240,360,520,510
2020-05-02,op-hk2,0.8,1500,public,3,1AE039EE,2DF58694,6E25BF4A,4030,43000,29000,980,220,270,450,470
2020-05-02,op-hk2,0.8,1500,public,3,D3115C20,EBE718E1,CBF0CCD9,11000,71400,43000,1220,310,360,570,570
2020-05-02,op-hk2,0.8,1500,public,3,931F7D7B,309CD436,0E5522CB,13900,2710,50000,1010,330,440,680,680
2020-05-02,op-hk2,0.8,1500,onion,3,B630BE80,18EF6BB5,34F3D026,47500,8060,34000,1660,430,380,10550,770
2020-05-02,op-hk2,0.8,1500,onion,3,39F91959,44C90A8F,874D8438,7490,6300,80000,1620,460,680,10510,1000
2020-05-02,op-hk2,0.8,1500,onion,3,A8D68ED6,B84BF6F4,38F21DEE,7300,6890,60000,1100,310,340,9940,730
2020-05-02,op-hk2,0.8,1500,onion,3,EC80EECF,29DDD25C,F83A64E0,17900,14000,43700,1440,270,300,9450,560
2020-05-02,op-hk2,0.8,1500,onion,3,54F5D800,ABAE955D,12CF6DB4,16600,97000,52700,1130,230,280,10950,970
2020-05-02,op-hk2,,,onion,null,,,,,,,,,,0,0
2020-05-02,op-hk2,0.8,1500,onion,3,A7306334,33AA6CFE,DA8D76F5,19000,24000,120000,1440,250,290,12890,670
2020-05-02,op-hk2,0.8,1500,onion,3,38E48C95,6B9EA892,D80EA216,76500,94300,79300,1200,300,340,9300,690
2020-05-02,op-hk2,0.8,1500,onion,3,3BB03551,BD4C6475,6FBD65C2,26100,79500,60000,1310,330,380,9220,750
2020-05-02,op-hk2,0.8,1500,onion,3,6B88E20F,FB4BC8A1,0B19BBFD,11100,6220,71800,1510,310,350,9070,690
2020-05-02,op-hk2,0.8,1500,onion,3,1B91B86B,6DFEB41C,D9D05A8A,24600,52800,60100,1080,340,350,15320,760
2020-05-02,op-hk2,0.8,1500,onion,3,81E18725,EA4366BC,8BE79CE3,87600,3870,76700,1340,310,350,9920,720
2020-05-02,op-hk2,0.8,1500,public,3,0AB05FC6,D80EA216,9973E1E9,6700,79500,107000,1280,410,250,630,840
2020-05-02,op-hk2,0.8,1500,public,3,B74DABBE,E312A938,F55E866A,56400,11700,8600,1270,300,470,640,1160
2020-05-02,op-hk2,0.8,1500,public,3,FE9CB0E0,461D6EA1,863FDDA3,20700,80600,21900,930,210,340,490,460
2020-05-02,op-hk2,0.8,1500,onion,3,8C00FA73,0935BA91,956A03B7,32800,16100,22000,890,230,270,8570,700
2020-05-02,op-hk2,0.8,1500,onion,3,BE9B12FA,DCC6C70E,322C6E3A,88000,20000,30400,1160,270,450,27970,1110
2020-05-02,op-hk2,0.8,1500,public,3,D8EA105E,4ED33415,9973E1E9,35000,810,107000,1030,580,440,710,690
2020-05-02,op-hk2,0.8,1500,onion,3,76006802,AEB1E719,973B219F,3400,743,8720,960,340,320,13840,970
2020-05-02,op-hk2,0.8,1500,onion,3,395D2932,0F85E6DB,E947C029,95500,10300,17000,940,250,470,11380,730
2020-05-02,op-hk2,0.8,1500,onion,3,F3F3F490,CD494260,4BED68DF,16000,3200,1980,1660,350,420,10520,1010
2020-05-02,op-hk2,0.8,1500,onion,3,4F500157,81E18725,629DE11D,13900,87600,216,1260,320,350,8940,840
2020-05-02,op-hk2,0.8,1500,onion,3,708A968F,5CF342DB,82405679,127000,35000,10300,1610,300,370,11140,840
2020-05-02,op-hk2,0.8,1500,onion,3,98A1D0BC,E6C04728,014E24C0,11500,120000,140000,1400,330,380,9490,710
2020-05-02,op-hk2,0.8,1500,onion,3,F966CC62,0AD3B16A,62CF4982,16700,15000,20000,1730,330,340,10940,700
2020-05-02,op-hk2,0.8,1500,public,3,00342C0E,304B631B,B771AA87,3820,20000,43800,1280,280,330,660,560
2020-05-02,op-hk2,0.8,1500,onion,3,B96B5141,5E3AAA27,57515142,68000,1160,1700,1230,270,410,8460,860
2020-05-02,op-hk2,0.8,1500,onion,3,DC9564AE,FD962B30,0B19BBFD,82200,23000,72000,1270,270,480,12450,870
2020-05-02,op-hk2,0.8,1500,onion,3,58BC6314,95C6D3C0,0A7208B8,28000,57000,54000,1500,310,450,11630,780
2020-05-02,op-hk2,0.8,1500,onion,3,60685893,CBBA40F7,BA58816B,3200,73700,26500,1430,290,310,9380,720
2020-05-02,op-hk2,0.8,1500,onion,3,C9B34ABF,20E3B095,1B903958,69500,25500,17000,1680,320,420,11290,1020
2020-05-02,op-hk2,0.8,1500,public,3,4E91B665,8BE79CE3,FE1CCDB9,13000,76900,35000,1600,290,340,580,560
2020-05-02,op-hk2,0.8,1500,onion,3,80C113BC,9456BBB3,DD7BD3E5,22000,34800,8290,960,670,270,16940,580
2020-05-02,op-hk2,0.8,1500,onion,3,7816DEDD,23A2D8DD,E2CF09F9,23000,63600,15000,1220,340,470,12170,870
2020-05-02,op-hk2,0.8,1500,onion,3,71897D41,095CC45B,13F80E64,16000,74000,14000,1040,240,280,13690,750
2020-05-02,op-hk2,0.8,1500,onion,3,128FC6D8,EFEACD78,AC6A78BA,56000,12400,16200,1510,310,470,10200,1000
2020-05-02,op-hk2,0.8,1500,onion,3,E432C6B9,6A7551EE,2E72EEAB,34100,15200,20800,1190,290,330,15150,710
2020-05-02,op-hk2,0.8,1500,onion,3,DC9E3C65,B47F9878,7EAF9E55,21700,26700,2320,1500,370,420,9960,800
2020-05-02,op-hk2,0.8,1500,onion,3,5E4D1E6D,128D1650,2CE9BE1F,12600,5200,74000,1660,410,450,12940,780
2020-05-02,op-hk2,0.8,1500,public,3,D123C0F8,8F0EF738,4DF1F30C,29800,53000,45000,1220,330,310,590,570
2020-05-02,op-hk2,0.8,1500,onion,3,0D99F89B,55A92BE2,0C278101,51000,35000,5790,1280,350,440,11290,1110
2020-05-02,op-hk2,0.8,1500,onion,3,1CB6DB69,1E1A7C91,29B1C166,94000,69400,10500,1280,240,280,14130,580
2020-05-02,op-hk2,0.8,1500,public,3,52D5FB20,AA342194,E43A346C,57700,4800,66400,950,210,250,440,750
2020-05-02,op-hk2,0.8,1500,public,3,46F3201D,93F4DAF4,673C081A,9300,27000,19800,1310,280,440,590,1000
2020-05-02,op-hk2,0.8,1500,onion,3,8D41994D,EF9ECFE1,CEC92F3B,15200,5500,40900,1360,270,310,9120,720
2020-05-02,op-hk2,0.8,1500,onion,3,6406B69F,C9B16B5D,BE9B12FA,26000,550,87300,1310,400,560,15600,940
2020-05-02,op-hk2,0.8,1500,public,3,AB687988,2CE9BE1F,562C61C7,27200,74100,31000,1120,220,260,440,430
2020-05-02,op-hk2,0.8,1500,public,3,CA95B358,11C3D14A,B7A115C6,54000,6900,16200,1250,280,320,590,500
2020-05-02,op-hk2,0.8,1500,onion,3,0CC18E42,D079D681,9A48EC8A,37600,52000,99000,1790,360,370,9900,720
2020-05-02,op-hk2,0.8,1500,onion,3,A36D1303,430672CD,D08660B6,18000,35000,63000,1510,340,400,11480,3410
2020-05-02,op-hk2,0.8,1500,onion,3,44BD70C1,6ACAB439,CEC92F3B,93700,17300,40900,1220,270,490,10840,630
2020-05-02,op-hk2,0.8,1500,onion,3,2D70583A,82B32DA1,92173C9F,14000,23000,42300,900,210,260,14090,640
2020-05-02,op-hk2,0.8,1500,onion,3,18671DE5,EC44F29C,B70629C2,69200,4930,35000,1120,270,310,8950,880
2020-05-02,op-hk2,,,public,null,,,,,,,,,,570,600
2020-05-02,op-hk2,0.8,1500,onion,3,F2E7E8F3,60275B52,B86BE002,53000,112000,26600,1080,230,270,77440,820
2020-05-02,op-hk2,0.8,1500,onion,3,04DFE047,9C1E47FF,5924EF84,33300,28100,190,1070,280,290,10860,960
2020-05-02,op-hk2,0.8,1500,public,3,B91A1EB3,BDD94BBC,4AD9C116,24800,5120,26000,1150,240,280,440,480
2020-05-02,op-hk2,0.8,1500,onion,3,96275921,8859E68A,EAA08844,4210,33300,66000,1790,410,410,9770,860
2020-05-02,op-hk2,0.8,1500,onion,3,1D9D5D82,003BFA1B,B8123550,6330,30000,12500,1170,250,270,24200,600
2020-05-02,op-hk2,0.8,1500,public,3,6854C24B,DBE82FA2,BED3C730,22300,121000,40300,960,230,250,480,540
2020-05-02,op-hk2,0.8,1500,onion,3,FD449127,E81993EA,F5693A44,41500,126000,4150,1480,280,310,25850,610
2020-05-02,op-hk2,0.8,1500,public,3,FC05B1CF,8D8E0908,A2534EF2,18000,20800,64300,1370,270,300,530,490
2020-05-02,op-hk2,0.8,1500,onion,3,C55AC423,7DEBD093,088A6237,16000,8920,110000,1210,280,310,14990,690
2020-05-02,op-hk2,0.8,1500,onion,3,1AAC19D8,C2E3E1A7,86625285,50000,35600,9100,1200,340,300,15340,610
2020-05-02,op-hk2,0.8,1500,onion,3,14BF183A,F73036C9,906933A3,19000,80000,8500,1570,340,330,10630,750
2020-05-02,op-hk2,0.8,1500,onion,3,0BF606DE,ED9649AD,A98ADD97,7400,2940,14000,1370,380,410,8350,690
2020-05-02,op-hk2,0.8,1500,onion,3,F9A3542D,95C6D3C0,60CA2957,50500,35900,36700,1290,240,270,10470,620
2020-05-02,op-hk2,0.8,1500,onion,3,EFE48A6A,44FAF124,BFEC9FDC,11900,9090,17400,1160,220,360,11850,840
2020-05-02,op-hk2,0.8,1500,onion,3,35513B1D,73E2046A,1B91B86B,28400,9230,24900,1320,330,450,9890,960
2020-05-02,op-hk2,0.8,1500,public,3,9B2BC7EF,BF5C0C5D,28F4F392,126000,10900,55300,1390,310,480,620,610
2020-05-02,op-hk2,0.8,1500,public,3,85A3AC04,DBE82FA2,0C58C0A5,47600,121000,10800,1300,290,360,560,550
2020-05-02,op-hk2,0.8,1500,onion,3,7E8597BB,B4A96C08,3BF3F004,70200,79200,74000,1490,280,320,9570,630
2020-05-02,op-hk2,0.8,1500,onion,3,B96B5141,1ACF0666,7DE1E8CF,59300,76000,25000,1600,240,580,16980,740
2020-05-02,op-hk2,0.8,1500,public,3,09A70E39,823183CE,CA947042,100000,11100,54900,1100,240,270,470,660
2020-05-02,op-hk2,0.8,1500,public,3,BD2A34AD,235D3444,1C0D0AF3,40000,13600,49600,1210,270,320,480,490
2020-05-02,op-hk2,0.8,1500,onion,3,E05EAB58,FE9CB0E0,0D7C6955,11000,20300,43000,1380,320,330,10410,900
2020-05-02,op-hk2,0.8,1500,onion,3,0B555940,B845512E,F2D09EBC,85000,24000,28200,1060,240,250,9850,680
2020-05-02,op-hk2,0.8,1500,onion,3,B058FBDE,9D9CE9DB,04C3468B,46700,59000,29100,960,210,220,8780,620
2020-05-02,op-hk2,0.8,1500,onion,3,3BB03551,F73036C9,CDE4149F,27400,80000,8620,1400,370,470,11700,980
2020-05-02,op-hk2,0.8,1500,public,3,D8DF9660,63540827,3F62F05E,23900,161000,113000,1520,310,340,570,570
2020-05-02,op-hk2,0.8,1500,public,3,C41ADE22,BEA7C058,583CEFCF,14000,11200,20000,1410,340,380,550,550
2020-05-02,op-hk2,0.8,1500,onion,3,74AC10CA,5499507,6EE1B768,20700,62100,13000,1700,380,420,10740,830
2020-05-02,op-hk2,0.8,1500,onion,3,489606DA,42583537,74B41DED,15800,89000,18800,1350,280,350,10400,900
2020-05-02,op-hk2,0.8,1500,public,3,2FFE5FAF,1079E628,B63410CD,63000,97400,9500,1160,320,310,500,490
2020-05-02,op-hk2,0.8,1500,public,3,F29B0F1A,B1490646,D28A5F1B,40200,18200,53000,1160,320,500,660,640
2020-05-02,op-hk2,0.8,1500,public,3,3D6C776E,BF0FB582,28F9A4B8,18000,140000,7790,1100,220,400,600,600
2020-05-02,op-hk2,0.8,1500,onion,3,855BC2DA,F5F40195,C1939D36,67000,120000,16100,1400,330,340,8540,1080
2020-05-02,op-hk2,0.8,1500,onion,3,9B2BC7EF,18F34AE6,E2CF09F9,125000,27000,15000,1330,290,350,9030,780
2020-05-02,op-hk2,0.8,1500,onion,3,81E18725,1322D90E,834C91DE,83200,14000,16400,1180,290,300,10490,760
2020-05-02,op-hk2,0.8,1500,onion,3,1E03D81C,131FBC8A,8F5ACB40,78000,26800,57000,1220,300,310,8000,690
2020-05-02,op-hk2,0.8,1500,public,3,724E86E7,60275B52,F1A36F0D,87500,112000,19200,1150,270,280,570,1430
2020-05-02,op-hk2,0.8,1500,onion,3,99AC7766,0AD3B16A,29A71C82,14400,14300,11400,980,220,410,9200,950
2020-05-02,op-hk2,0.8,1500,onion,3,FA32998A,D5C6F62A,9AF8B24D,21000,85000,85500,1440,350,320,9770,600
2020-05-02,op-hk2,0.8,1500,public,3,874D8438,C564B65B,94C4B7B8,80000,20400,6480,1510,300,370,980,620
2020-05-02,op-hk2,0.8,1500,onion,3,26B2BBE6,24A17A4C,3239007C,17000,21500,123000,1210,320,250,7580,640
2020-05-02,op-hk2,0.8,1500,public,3,2CE9BE1F,8663544D,8A2D71CB,86900,74000,54300,1280,310,350,590,950
2020-05-02,op-hk2,0.8,1500,onion,3,76D2EBA8,346B5EFC,F73036C9,53000,28000,80000,1260,290,340,8800,810
2020-05-02,op-hk2,0.8,1500,public,3,13F7EAE7,74B78169,DDE392BA,12400,70900,22100,1020,250,290,480,500
2020-05-02,op-hk2,0.8,1500,public,3,568DC66F,01F4BF8F,77131D7E,75500,103000,82400,1000,290,270,510,470
2020-05-02,op-hk2,0.8,1500,onion,3,DC9564AE,FD7ED9F4,38DC7830,96900,24000,41100,250,300,330,10170,790
2020-05-02,op-hk2,0.8,1500,public,3,43FF3346,A50EDE9B,749EF4A4,88000,109000,131000,1100,220,240,430,460
2020-05-02,op-hk2,0.8,1500,onion,3,42B4F52C,3239007C,E03E581A,138000,122000,30000,1310,280,410,11080,850
2020-05-02,op-hk2,0.8,1500,onion,3,44BD70C1,67549C74,8990AEA9,95500,22100,89400,230,300,290,30010,700
